measure,sex,age id,age group,disease id,disease,percent
Prevalence,Male,1,0-6 days,503,Endocarditis,4.27E-06
Prevalence,Male,2,7-27 days,503,Endocarditis,1.40E-05
Prevalence,Male,3,1-5 months,503,Endocarditis,4.63E-05
Prevalence,Male,4,6-11 months,503,Endocarditis,6.59E-05
Prevalence,Male,5,12-23 months,503,Endocarditis,0.000139478
Prevalence,Male,6,2-4 years,503,Endocarditis,0.000112149
Prevalence,Male,7,5-9 years,503,Endocarditis,5.70E-05
Prevalence,Male,8,10-14 years,503,Endocarditis,3.40E-05
Prevalence,Male,9,15-19 years,503,Endocarditis,4.64E-05
Prevalence,Male,10,20-24 years,503,Endocarditis,9.36E-05
Prevalence,Male,11,25-29 years,503,Endocarditis,0.000144646
Prevalence,Male,12,30-34 years,503,Endocarditis,0.000118739
Prevalence,Male,13,35-39 years,503,Endocarditis,6.18E-05
Prevalence,Male,14,40-44 years,503,Endocarditis,2.13E-05
Prevalence,Male,15,45-49 years,503,Endocarditis,2.79E-05
Prevalence,Male,16,50-54 years,503,Endocarditis,3.76E-05
Prevalence,Male,17,55-59 years,503,Endocarditis,5.09E-05
Prevalence,Male,18,60-64 years,503,Endocarditis,8.54E-05
Prevalence,Male,19,65-69 years,503,Endocarditis,0.000190351
Prevalence,Male,20,70-74 years,503,Endocarditis,0.000313289
Prevalence,Male,21,75-79 years,503,Endocarditis,0.000372482
Prevalence,Male,30,80-84 years,503,Endocarditis,0.000557669
Prevalence,Male,31,85-89 years,503,Endocarditis,0.000949813
Prevalence,Male,32,90-94 years,503,Endocarditis,0.001269503
Prevalence,Male,235,95+ years,503,Endocarditis,0.001213599
Prevalence,Female,1,0-6 days,507,Other cardiovascular and circulatory diseases,1.36E-05
Prevalence,Female,2,7-27 days,507,Other cardiovascular and circulatory diseases,0.000399491
Prevalence,Female,3,1-5 months,507,Other cardiovascular and circulatory diseases,0.004371808
Prevalence,Female,4,6-11 months,507,Other cardiovascular and circulatory diseases,0.011166294
Prevalence,Female,5,12-23 months,507,Other cardiovascular and circulatory diseases,0.005737802
Prevalence,Female,6,2-4 years,507,Other cardiovascular and circulatory diseases,0.00356537
Prevalence,Female,7,5-9 years,507,Other cardiovascular and circulatory diseases,0.005458008
Prevalence,Female,8,10-14 years,507,Other cardiovascular and circulatory diseases,0.005142361
Prevalence,Female,9,15-19 years,507,Other cardiovascular and circulatory diseases,0.006560465
Prevalence,Female,10,20-24 years,507,Other cardiovascular and circulatory diseases,0.006263586
Prevalence,Female,11,25-29 years,507,Other cardiovascular and circulatory diseases,0.009027302
Prevalence,Female,12,30-34 years,507,Other cardiovascular and circulatory diseases,0.012361664
Prevalence,Female,13,35-39 years,507,Other cardiovascular and circulatory diseases,0.014762902
Prevalence,Female,14,40-44 years,507,Other cardiovascular and circulatory diseases,0.018756928
Prevalence,Female,15,45-49 years,507,Other cardiovascular and circulatory diseases,0.022969717
Prevalence,Female,16,50-54 years,507,Other cardiovascular and circulatory diseases,0.027435245
Prevalence,Female,17,55-59 years,507,Other cardiovascular and circulatory diseases,0.029995675
Prevalence,Female,18,60-64 years,507,Other cardiovascular and circulatory diseases,0.037881219
Prevalence,Female,19,65-69 years,507,Other cardiovascular and circulatory diseases,0.060959851
Prevalence,Female,20,70-74 years,507,Other cardiovascular and circulatory diseases,0.077174136
Prevalence,Female,21,75-79 years,507,Other cardiovascular and circulatory diseases,0.092710111
Prevalence,Female,30,80-84 years,507,Other cardiovascular and circulatory diseases,0.10158936
Prevalence,Female,31,85-89 years,507,Other cardiovascular and circulatory diseases,0.108740297
Prevalence,Female,32,90-94 years,507,Other cardiovascular and circulatory diseases,0.108246901
Prevalence,Female,235,95+ years,507,Other cardiovascular and circulatory diseases,0.090674046
Prevalence,Male,1,0-6 days,507,Other cardiovascular and circulatory diseases,1.97E-05
Prevalence,Male,2,7-27 days,507,Other cardiovascular and circulatory diseases,0.000561063
Prevalence,Male,3,1-5 months,507,Other cardiovascular and circulatory diseases,0.006270045
Prevalence,Male,4,6-11 months,507,Other cardiovascular and circulatory diseases,0.015587148
Prevalence,Male,5,12-23 months,507,Other cardiovascular and circulatory diseases,0.009119282
Prevalence,Male,6,2-4 years,507,Other cardiovascular and circulatory diseases,0.005385827
Prevalence,Male,7,5-9 years,507,Other cardiovascular and circulatory diseases,0.005637097
Prevalence,Male,8,10-14 years,507,Other cardiovascular and circulatory diseases,0.00539831
Prevalence,Male,9,15-19 years,507,Other cardiovascular and circulatory diseases,0.005521401
Prevalence,Male,10,20-24 years,507,Other cardiovascular and circulatory diseases,0.004423417
Prevalence,Male,11,25-29 years,507,Other cardiovascular and circulatory diseases,0.005482923
Prevalence,Male,12,30-34 years,507,Other cardiovascular and circulatory diseases,0.007573369
Prevalence,Male,13,35-39 years,507,Other cardiovascular and circulatory diseases,0.008700617
Prevalence,Male,14,40-44 years,507,Other cardiovascular and circulatory diseases,0.011802296
Prevalence,Male,15,45-49 years,507,Other cardiovascular and circulatory diseases,0.015174209
Prevalence,Male,16,50-54 years,507,Other cardiovascular and circulatory diseases,0.020313314
Prevalence,Male,17,55-59 years,507,Other cardiovascular and circulatory diseases,0.026763897
Prevalence,Male,18,60-64 years,507,Other cardiovascular and circulatory diseases,0.036881207
Prevalence,Male,19,65-69 years,507,Other cardiovascular and circulatory diseases,0.062084492
Prevalence,Male,20,70-74 years,507,Other cardiovascular and circulatory diseases,0.080185872
Prevalence,Male,21,75-79 years,507,Other cardiovascular and circulatory diseases,0.096973673
Prevalence,Male,30,80-84 years,507,Other cardiovascular and circulatory diseases,0.116115657
Prevalence,Male,31,85-89 years,507,Other cardiovascular and circulatory diseases,0.125711801
Prevalence,Male,32,90-94 years,507,Other cardiovascular and circulatory diseases,0.122004706
Prevalence,Male,235,95+ years,507,Other cardiovascular and circulatory diseases,0.099714283
Prevalence,Female,1,0-6 days,509,Chronic obstructive pulmonary disease,0
Prevalence,Female,2,7-27 days,509,Chronic obstructive pulmonary disease,0
Prevalence,Female,3,1-5 months,509,Chronic obstructive pulmonary disease,0
Prevalence,Female,4,6-11 months,509,Chronic obstructive pulmonary disease,0
Prevalence,Female,5,12-23 months,509,Chronic obstructive pulmonary disease,0
Prevalence,Female,6,2-4 years,509,Chronic obstructive pulmonary disease,0
Prevalence,Female,7,5-9 years,509,Chronic obstructive pulmonary disease,0
Prevalence,Female,8,10-14 years,509,Chronic obstructive pulmonary disease,0
Prevalence,Female,9,15-19 years,509,Chronic obstructive pulmonary disease,0.001936968
Prevalence,Female,10,20-24 years,509,Chronic obstructive pulmonary disease,0.002375983
Prevalence,Female,11,25-29 years,509,Chronic obstructive pulmonary disease,0.003319201
Prevalence,Female,12,30-34 years,509,Chronic obstructive pulmonary disease,0.0048045
Prevalence,Female,13,35-39 years,509,Chronic obstructive pulmonary disease,0.006663521
Prevalence,Female,14,40-44 years,509,Chronic obstructive pulmonary disease,0.011489943
Prevalence,Female,15,45-49 years,509,Chronic obstructive pulmonary disease,0.027147734
Prevalence,Female,16,50-54 years,509,Chronic obstructive pulmonary disease,0.047293747
Prevalence,Female,17,55-59 years,509,Chronic obstructive pulmonary disease,0.067546981
Prevalence,Female,18,60-64 years,509,Chronic obstructive pulmonary disease,0.096313163
Prevalence,Female,19,65-69 years,509,Chronic obstructive pulmonary disease,0.15781994
Prevalence,Female,20,70-74 years,509,Chronic obstructive pulmonary disease,0.227445277
Prevalence,Female,21,75-79 years,509,Chronic obstructive pulmonary disease,0.299102821
Prevalence,Female,30,80-84 years,509,Chronic obstructive pulmonary disease,0.34986702
Prevalence,Female,31,85-89 years,509,Chronic obstructive pulmonary disease,0.373965486
Prevalence,Female,32,90-94 years,509,Chronic obstructive pulmonary disease,0.378667019
Prevalence,Female,235,95+ years,509,Chronic obstructive pulmonary disease,0.374062073
Prevalence,Male,1,0-6 days,509,Chronic obstructive pulmonary disease,0
Prevalence,Male,2,7-27 days,509,Chronic obstructive pulmonary disease,0
Prevalence,Male,3,1-5 months,509,Chronic obstructive pulmonary disease,0
Prevalence,Male,4,6-11 months,509,Chronic obstructive pulmonary disease,0
Prevalence,Male,5,12-23 months,509,Chronic obstructive pulmonary disease,0
Prevalence,Male,6,2-4 years,509,Chronic obstructive pulmonary disease,0
Prevalence,Male,7,5-9 years,509,Chronic obstructive pulmonary disease,0
Prevalence,Male,8,10-14 years,509,Chronic obstructive pulmonary disease,0
Prevalence,Male,9,15-19 years,509,Chronic obstructive pulmonary disease,0.002394025
Prevalence,Male,10,20-24 years,509,Chronic obstructive pulmonary disease,0.002781623
Prevalence,Male,11,25-29 years,509,Chronic obstructive pulmonary disease,0.003517189
Prevalence,Male,12,30-34 years,509,Chronic obstructive pulmonary disease,0.004680861
Prevalence,Male,13,35-39 years,509,Chronic obstructive pulmonary disease,0.006342099
Prevalence,Male,14,40-44 years,509,Chronic obstructive pulmonary disease,0.010803102
Prevalence,Male,15,45-49 years,509,Chronic obstructive pulmonary disease,0.025266696
Prevalence,Male,16,50-54 years,509,Chronic obstructive pulmonary disease,0.045154084
Prevalence,Male,17,55-59 years,509,Chronic obstructive pulmonary disease,0.065552531
Prevalence,Male,18,60-64 years,509,Chronic obstructive pulmonary disease,0.094725656
Prevalence,Male,19,65-69 years,509,Chronic obstructive pulmonary disease,0.157700225
Prevalence,Male,20,70-74 years,509,Chronic obstructive pulmonary disease,0.228377214
Prevalence,Male,21,75-79 years,509,Chronic obstructive pulmonary disease,0.305380321
Prevalence,Male,30,80-84 years,509,Chronic obstructive pulmonary disease,0.370063182
Prevalence,Male,31,85-89 years,509,Chronic obstructive pulmonary disease,0.412989806
Prevalence,Male,32,90-94 years,509,Chronic obstructive pulmonary disease,0.430078707
Prevalence,Male,235,95+ years,509,Chronic obstructive pulmonary disease,0.434456749
Prevalence,Female,1,0-6 days,511,Silicosis,0
Prevalence,Female,2,7-27 days,511,Silicosis,0
Prevalence,Female,3,1-5 months,511,Silicosis,0
Prevalence,Female,4,6-11 months,511,Silicosis,0
Prevalence,Female,5,12-23 months,511,Silicosis,0
Prevalence,Female,6,2-4 years,511,Silicosis,0
Prevalence,Female,7,5-9 years,511,Silicosis,0
Prevalence,Female,8,10-14 years,511,Silicosis,0
Prevalence,Female,9,15-19 years,511,Silicosis,1.09E-06
Prevalence,Female,10,20-24 years,511,Silicosis,4.82E-06
Prevalence,Female,11,25-29 years,511,Silicosis,7.56E-06
Prevalence,Female,12,30-34 years,511,Silicosis,8.01E-06
Prevalence,Female,13,35-39 years,511,Silicosis,7.03E-06
Prevalence,Female,14,40-44 years,511,Silicosis,5.60E-06
Prevalence,Female,15,45-49 years,511,Silicosis,4.67E-06
Prevalence,Female,16,50-54 years,511,Silicosis,4.44E-06
Prevalence,Female,17,55-59 years,511,Silicosis,5.35E-06
Prevalence,Female,18,60-64 years,511,Silicosis,6.39E-06
Prevalence,Female,19,65-69 years,511,Silicosis,6.75E-06
Prevalence,Female,20,70-74 years,511,Silicosis,6.30E-06
Prevalence,Female,21,75-79 years,511,Silicosis,5.28E-06
Prevalence,Female,30,80-84 years,511,Silicosis,4.77E-06
Prevalence,Female,31,85-89 years,511,Silicosis,5.04E-06
Prevalence,Female,32,90-94 years,511,Silicosis,7.30E-06
Prevalence,Female,235,95+ years,511,Silicosis,1.52E-05
Prevalence,Male,1,0-6 days,511,Silicosis,0
Prevalence,Male,2,7-27 days,511,Silicosis,0
Prevalence,Male,3,1-5 months,511,Silicosis,0
Prevalence,Male,4,6-11 months,511,Silicosis,0
Prevalence,Male,5,12-23 months,511,Silicosis,0
Prevalence,Male,6,2-4 years,511,Silicosis,0
Prevalence,Male,7,5-9 years,511,Silicosis,0
Prevalence,Male,8,10-14 years,511,Silicosis,0
Prevalence,Male,9,15-19 years,511,Silicosis,1.24E-06
Prevalence,Male,10,20-24 years,511,Silicosis,5.41E-06
Prevalence,Male,11,25-29 years,511,Silicosis,7.89E-06
Prevalence,Male,12,30-34 years,511,Silicosis,7.51E-06
Prevalence,Male,13,35-39 years,511,Silicosis,6.09E-06
Prevalence,Male,14,40-44 years,511,Silicosis,5.42E-06
Prevalence,Male,15,45-49 years,511,Silicosis,7.42E-06
Prevalence,Male,16,50-54 years,511,Silicosis,1.20E-05
Prevalence,Male,17,55-59 years,511,Silicosis,2.10E-05
Prevalence,Male,18,60-64 years,511,Silicosis,3.41E-05
Prevalence,Male,19,65-69 years,511,Silicosis,5.37E-05
Prevalence,Male,20,70-74 years,511,Silicosis,6.90E-05
Prevalence,Male,21,75-79 years,511,Silicosis,7.52E-05
Prevalence,Male,30,80-84 years,511,Silicosis,7.84E-05
Prevalence,Male,31,85-89 years,511,Silicosis,8.06E-05
Prevalence,Male,32,90-94 years,511,Silicosis,9.86E-05
Prevalence,Male,235,95+ years,511,Silicosis,0.000147024
Prevalence,Female,1,0-6 days,512,Asbestosis,0
Prevalence,Female,2,7-27 days,512,Asbestosis,0
Prevalence,Female,3,1-5 months,512,Asbestosis,0
Prevalence,Female,4,6-11 months,512,Asbestosis,0
Prevalence,Female,5,12-23 months,512,Asbestosis,0
Prevalence,Female,6,2-4 years,512,Asbestosis,0
Prevalence,Female,7,5-9 years,512,Asbestosis,0
Prevalence,Female,8,10-14 years,512,Asbestosis,0
Prevalence,Female,9,15-19 years,512,Asbestosis,2.88E-07
Prevalence,Female,10,20-24 years,512,Asbestosis,7.42E-07
Prevalence,Female,11,25-29 years,512,Asbestosis,9.47E-07
Prevalence,Female,12,30-34 years,512,Asbestosis,1.16E-06
Prevalence,Female,13,35-39 years,512,Asbestosis,1.59E-06
Prevalence,Female,14,40-44 years,512,Asbestosis,2.13E-06
Prevalence,Female,15,45-49 years,512,Asbestosis,2.93E-06
Prevalence,Female,16,50-54 years,512,Asbestosis,4.45E-06
Prevalence,Female,17,55-59 years,512,Asbestosis,8.42E-06
Prevalence,Female,18,60-64 years,512,Asbestosis,1.57E-05
Prevalence,Female,19,65-69 years,512,Asbestosis,2.67E-05
Prevalence,Female,20,70-74 years,512,Asbestosis,4.06E-05
Prevalence,Female,21,75-79 years,512,Asbestosis,5.40E-05
Prevalence,Female,30,80-84 years,512,Asbestosis,6.53E-05
Prevalence,Female,31,85-89 years,512,Asbestosis,7.27E-05
Prevalence,Female,32,90-94 years,512,Asbestosis,7.72E-05
Prevalence,Female,235,95+ years,512,Asbestosis,8.28E-05
Prevalence,Male,1,0-6 days,512,Asbestosis,0
Prevalence,Male,2,7-27 days,512,Asbestosis,0
Prevalence,Male,3,1-5 months,512,Asbestosis,0
Prevalence,Male,4,6-11 months,512,Asbestosis,0
Prevalence,Male,5,12-23 months,512,Asbestosis,0
Prevalence,Male,6,2-4 years,512,Asbestosis,0
Prevalence,Male,7,5-9 years,512,Asbestosis,0
Prevalence,Male,8,10-14 years,512,Asbestosis,0
Prevalence,Male,9,15-19 years,512,Asbestosis,5.37E-07
Prevalence,Male,10,20-24 years,512,Asbestosis,1.69E-06
Prevalence,Male,11,25-29 years,512,Asbestosis,2.23E-06
Prevalence,Male,12,30-34 years,512,Asbestosis,2.38E-06
Prevalence,Male,13,35-39 years,512,Asbestosis,2.51E-06
Prevalence,Male,14,40-44 years,512,Asbestosis,3.14E-06
Prevalence,Male,15,45-49 years,512,Asbestosis,6.26E-06
Prevalence,Male,16,50-54 years,512,Asbestosis,1.49E-05
Prevalence,Male,17,55-59 years,512,Asbestosis,3.88E-05
Prevalence,Male,18,60-64 years,512,Asbestosis,9.42E-05
Prevalence,Male,19,65-69 years,512,Asbestosis,0.00022632
Prevalence,Male,20,70-74 years,512,Asbestosis,0.00046078
Prevalence,Male,21,75-79 years,512,Asbestosis,0.000788927
Prevalence,Male,30,80-84 years,512,Asbestosis,0.001112955
Prevalence,Male,31,85-89 years,512,Asbestosis,0.001199646
Prevalence,Male,32,90-94 years,512,Asbestosis,0.001070474
Prevalence,Male,235,95+ years,512,Asbestosis,0.000883754
Prevalence,Female,1,0-6 days,513,Coal workers pneumoconiosis,0
Prevalence,Female,2,7-27 days,513,Coal workers pneumoconiosis,0
Prevalence,Female,3,1-5 months,513,Coal workers pneumoconiosis,0
Prevalence,Female,4,6-11 months,513,Coal workers pneumoconiosis,0
Prevalence,Female,5,12-23 months,513,Coal workers pneumoconiosis,0
Prevalence,Female,6,2-4 years,513,Coal workers pneumoconiosis,0
Prevalence,Female,7,5-9 years,513,Coal workers pneumoconiosis,0
Prevalence,Female,8,10-14 years,513,Coal workers pneumoconiosis,0
Prevalence,Female,9,15-19 years,513,Coal workers pneumoconiosis,1.11E-07
Prevalence,Female,10,20-24 years,513,Coal workers pneumoconiosis,8.86E-07
Prevalence,Female,11,25-29 years,513,Coal workers pneumoconiosis,1.89E-06
Prevalence,Female,12,30-34 years,513,Coal workers pneumoconiosis,2.46E-06
Prevalence,Female,13,35-39 years,513,Coal workers pneumoconiosis,2.52E-06
Prevalence,Female,14,40-44 years,513,Coal workers pneumoconiosis,2.31E-06
Prevalence,Female,15,45-49 years,513,Coal workers pneumoconiosis,2.23E-06
Prevalence,Female,16,50-54 years,513,Coal workers pneumoconiosis,2.46E-06
Prevalence,Female,17,55-59 years,513,Coal workers pneumoconiosis,3.50E-06
Prevalence,Female,18,60-64 years,513,Coal workers pneumoconiosis,5.23E-06
Prevalence,Female,19,65-69 years,513,Coal workers pneumoconiosis,7.65E-06
Prevalence,Female,20,70-74 years,513,Coal workers pneumoconiosis,1.05E-05
Prevalence,Female,21,75-79 years,513,Coal workers pneumoconiosis,1.30E-05
Prevalence,Female,30,80-84 years,513,Coal workers pneumoconiosis,1.59E-05
Prevalence,Female,31,85-89 years,513,Coal workers pneumoconiosis,1.95E-05
Prevalence,Female,32,90-94 years,513,Coal workers pneumoconiosis,2.52E-05
Prevalence,Female,235,95+ years,513,Coal workers pneumoconiosis,3.67E-05
Prevalence,Male,1,0-6 days,513,Coal workers pneumoconiosis,0
Prevalence,Male,2,7-27 days,513,Coal workers pneumoconiosis,0
Prevalence,Male,3,1-5 months,513,Coal workers pneumoconiosis,0
Prevalence,Male,4,6-11 months,513,Coal workers pneumoconiosis,0
Prevalence,Male,5,12-23 months,513,Coal workers pneumoconiosis,0
Prevalence,Male,6,2-4 years,513,Coal workers pneumoconiosis,0
Prevalence,Male,7,5-9 years,513,Coal workers pneumoconiosis,0
